5.129324,8.391122,2.734915
3.974697,8.897630,2.619765
3.352227,7.682296,1.915296
3.206498,7.754595,1.407303
4.002286,8.915295,1.407303
5.267449,7.699139,2.061697
4.935830,9.727751,1.648162
3.295272,9.885886,1.648162
6.449912,8.039445,2.267779
6.357117,7.172970,1.131080
6.535856,6.808405,0.761846
5.874824,6.429663,0.761846
7.009764,8.096764,1.372755
7.582045,7.181196,0.840900
7.830992,7.984400,0.840900
4.773971,6.288709,2.946492
6.652225,6.086851,3.414947
9.275515,5.735808,1.993597
9.217073,6.522373,1.056257
8.545769,7.337866,1.056257
8.401877,3.943829,2.704336
5.966267,5.564203,0.520331
6.375523,5.242872,0.520331
8.077246,9.190265,4.195778
9.769542,7.642295,4.242936
9.496394,3.821752,0.680946
8.902327,3.488929,0.680946
9.522297,9.161951,5.340261
8.425220,2.753142,0.431558
8.504807,3.177298,0.431558
9.906033,2.957183,1.494803
